state_name,state,fips,fed_cattle,lat,lon,region,contract_share
KANSAS,20,20023,30542,39.785793,-101.73191,2,0.703
KANSAS,20,20025,70725,37.234951,-99.818871,2,0.703
KANSAS,20,20027,4804,39.349449,-97.165123,2,0.703
KANSAS,20,20029,1517,39.480301,-97.649178,2,0.703
KANSAS,20,20031,3812,38.236755,-95.734367,2,0.703
KANSAS,20,20033,1064,37.191193,-99.271095,2,0.703
KANSAS,20,20035,972,37.2379,-96.837807,2,0.703
KANSAS,20,20037,210,37.507011,-94.851845,2,0.703
KANSAS,20,20039,55602.7931,39.78466,-100.45951,2,0.703
KANSAS,20,20041,24725,38.866554,-97.151665,2,0.703
KANSAS,20,20045,1364,38.883667,-95.28878,2,0.703
KANSAS,20,20047,101875,37.887653,-99.311897,2,0.703
KANSAS,20,20049,386,37.4534,-96.243759,2,0.703
KANSAS,20,20051,5158,38.914589,-99.317513,2,0.703
KANSAS,20,20055,429495,38.043404,-100.7382,2,0.703
KANSAS,20,20057,247897,37.691574,-99.887459,2,0.703
KANSAS,20,20059,11732,38.56448,-95.283035,2,0.703
KANSAS,20,20061,55602.7931,39.00425,-96.747849,2,0.703
KANSAS,20,20063,55602.7931,38.915878,-100.48293,2,0.703
KANSAS,20,20065,55602.7931,39.349865,-99.883347,2,0.703
KANSAS,20,20067,381739,37.562275,-101.30798,2,0.703
KANSAS,20,20069,499568,37.738365,-100.43691,2,0.703
KANSAS,20,20071,55602.7931,38.480778,-101.80603,2,0.703
KANSAS,20,20073,6325,37.877453,-96.232399,2,0.703
KANSAS,20,20075,55602.7931,37.999718,-101.79222,2,0.703
KANSAS,20,20077,55602.7931,37.19175,-98.075798,2,0.703
KANSAS,20,20079,4887,38.042938,-97.427475,2,0.703
KANSAS,20,20081,736889,37.562038,-100.87107,2,0.703
KANSAS,20,20083,55602.7931,38.087845,-99.898224,2,0.703
KANSAS,20,20085,3677,39.416748,-95.793762,2,0.703
KANSAS,20,20087,1500,39.232677,-95.38475,2,0.703
KANSAS,20,20089,1878,39.784725,-98.218193,2,0.703
KANSAS,20,20091,55,38.884922,-94.821106,2,0.703
KANSAS,20,20093,55602.7931,38.000179,-101.32168,2,0.703
KANSAS,20,20095,650,37.559093,-98.136383,2,0.703
KANSAS,20,20099,55602.7931,37.191338,-95.297264,2,0.703
KANSAS,20,20101,55602.7931,38.48119,-100.46606,2,0.703
KANSAS,20,20103,811,39.200577,-95.039055,2,0.703
KANSAS,20,20105,7825,39.045475,-98.207489,2,0.703
KANSAS,20,20107,376,38.212677,-94.842651,2,0.703
KANSAS,20,20109,3866,38.917358,-101.14848,2,0.703
KANSAS,20,20111,12721,38.456356,-96.15274,2,0.703
KANSAS,20,20113,30480,38.39185,-97.647697,2,0.703
KANSAS,20,20115,9841,38.358185,-97.096329,2,0.703
KANSAS,20,20117,3099,39.783581,-96.522804,2,0.703
KANSAS,20,20119,55499,37.238743,-100.36485,2,0.703
KANSAS,20,20121,823,38.563457,-94.836472,2,0.703
KANSAS,20,20123,18762,39.393345,-98.209007,2,0.703
KANSAS,20,20125,425,37.192501,-95.742455,2,0.703
KANSAS,20,20127,16110,38.688934,-96.648972,2,0.703
KANSAS,20,20129,55602.7931,37.191414,-101.79925,2,0.703
KANSAS,20,20131,16917,39.783432,-96.013947,2,0.703
KANSAS,20,20133,615,37.558273,-95.306824,2,0.703
KANSAS,20,20135,812,38.47974,-99.915474,2,0.703
KANSAS,20,20137,8824,39.784512,-99.902969,2,0.703
KANSAS,20,20139,219,38.652271,-95.725471,2,0.703
KANSAS,20,20141,2822,39.350338,-98.767532,2,0.703
KANSAS,20,20143,5586,39.132404,-97.650223,2,0.703
KANSAS,20,20145,55602.7931,38.181152,-99.236847,2,0.703
KANSAS,20,20147,2549,39.784615,-99.346687,2,0.703
KANSAS,20,20149,8156,39.378922,-96.341637,2,0.703
KANSAS,20,20151,55602.7931,37.64785,-98.739151,2,0.703
KANSAS,20,20153,55602.7931,39.785255,-101.07623,2,0.703
KANSAS,20,20155,55602.7931,37.953655,-98.086197,2,0.703
KANSAS,20,20157,55602.7931,39.827938,-97.650345,2,0.703
KANSAS,20,20159,66419,38.347916,-98.201187,2,0.703
KANSAS,20,20161,484,39.299259,-96.736069,2,0.703
KANSAS,20,20163,55602.7931,39.350224,-99.324867,2,0.703
KANSAS,20,20165,55602.7931,38.522751,-99.30864,2,0.703
KANSAS,20,20167,55602.7931,38.914677,-98.762482,2,0.703
KANSAS,20,20169,55602.7931,38.784111,-97.649475,2,0.703
KANSAS,20,20171,635596,38.482227,-100.90664,2,0.703
KANSAS,20,20173,832,37.684273,-97.460823,2,0.703
KANSAS,20,20175,55602.7931,37.193329,-100.85059,2,0.703
KANSAS,20,20177,49,39.041615,-95.757492,2,0.703
KANSAS,20,20179,144778,39.350182,-100.44183,2,0.703
KANSAS,20,20181,7561,39.351475,-101.71976,2,0.703
KANSAS,20,20183,21234,39.785168,-98.785645,2,0.703
KANSAS,20,20185,55602.7931,38.030716,-98.718002,2,0.703
KANSAS,20,20187,55602.7931,37.563046,-101.78427,2,0.703
KANSAS,20,20189,55602.7931,37.192307,-101.3119,2,0.703
KANSAS,20,20191,188,37.236828,-97.477211,2,0.703
KANSAS,20,20193,55602.7931,39.351074,-101.05537,2,0.703
KANSAS,20,20195,1630,38.914673,-99.872841,2,0.703
KANSAS,20,20197,464,38.955368,-96.203133,2,0.703
KANSAS,20,20199,5605,38.916908,-101.76373,2,0.703
KANSAS,20,20201,13239,39.78418,-97.087486,2,0.703
KANSAS,20,20203,55602.7931,38.481781,-101.34715,2,0.703
KANSAS,20,20205,320,37.559372,-95.743233,2,0.703
KANSAS,20,20207,2316,37.886635,-95.740822,2,0.703
KENTUCKY,21,21001,537,37.107662,-85.277924,8,0.409
KENTUCKY,21,21003,172,36.748432,-86.193527,8,0.409
KENTUCKY,21,21005,195,38.009331,-84.989784,8,0.409
KENTUCKY,21,21009,861,36.965462,-85.929237,8,0.409
KENTUCKY,21,21011,335,38.143734,-83.741493,8,0.409
KENTUCKY,21,21015,134,38.972176,-84.723274,8,0.409
KENTUCKY,21,21017,329,38.20417,-84.225349,8,0.409
KENTUCKY,21,21021,1120,37.627125,-84.87001,8,0.409
KENTUCKY,21,21023,309,38.684895,-84.087646,8,0.409
KENTUCKY,21,21025,169.0714286,37.523029,-83.331703,8,0.409
KENTUCKY,21,21027,1130,37.77623,-86.428123,8,0.409
KENTUCKY,21,21031,49,37.209743,-86.68148,8,0.409
KENTUCKY,21,21033,234,37.149147,-87.870186,8,0.409
KENTUCKY,21,21035,835,36.620502,-88.272079,8,0.409
KENTUCKY,21,21037,238,38.946304,-84.376518,8,0.409
KENTUCKY,21,21041,146,38.671055,-85.112122,8,0.409
KENTUCKY,21,21043,169.0714286,38.318607,-83.052765,8,0.409
KENTUCKY,21,21045,548,37.329254,-84.927994,8,0.409
KENTUCKY,21,21047,509,36.893898,-87.489616,8,0.409
KENTUCKY,21,21049,394,37.96912,-84.147301,8,0.409
KENTUCKY,21,21051,169.0714286,37.163509,-83.71608,8,0.409
KENTUCKY,21,21053,158,36.721119,-85.128334,8,0.409
KENTUCKY,21,21055,249,37.360126,-88.096565,8,0.409
KENTUCKY,21,21057,169.0714286,36.787315,-85.389679,8,0.409
KENTUCKY,21,21059,246,37.734032,-87.08168,8,0.409
KENTUCKY,21,21061,169.0714286,37.210659,-86.239151,8,0.409
KENTUCKY,21,21063,79,38.118694,-83.095291,8,0.409
KENTUCKY,21,21067,567,38.035637,-84.461655,8,0.409
KENTUCKY,21,21069,1182,38.368851,-83.700562,8,0.409
KENTUCKY,21,21073,169.0714286,38.240421,-84.877205,8,0.409
KENTUCKY,21,21077,169.0714286,38.753399,-84.857933,8,0.409
KENTUCKY,21,21079,169.0714286,37.644081,-84.541046,8,0.409
KENTUCKY,21,21081,295,38.651871,-84.626472,8,0.409
KENTUCKY,21,21083,797,36.723461,-88.650467,8,0.409
KENTUCKY,21,21085,994,37.462151,-86.344231,8,0.409
KENTUCKY,21,21087,123,37.261616,-85.552872,8,0.409
KENTUCKY,21,21089,169.0714286,38.543301,-82.919899,8,0.409
KENTUCKY,21,21091,328,37.840431,-86.780914,8,0.409
KENTUCKY,21,21093,397,37.698502,-85.964798,8,0.409
KENTUCKY,21,21097,424,38.441689,-84.335907,8,0.409
KENTUCKY,21,21099,411,37.300076,-85.886032,8,0.409
KENTUCKY,21,21101,403,37.795918,-87.57148,8,0.409
KENTUCKY,21,21103,378,38.44875,-85.116051,8,0.409
KENTUCKY,21,21107,33,37.308445,-87.547913,8,0.409
KENTUCKY,21,21109,248,37.420799,-83.999802,8,0.409
KENTUCKY,21,21113,249,37.871632,-84.580727,8,0.409
KENTUCKY,21,21117,169.0714286,38.934868,-84.533997,8,0.409
KENTUCKY,21,21121,169.0714286,36.888199,-83.854012,8,0.409
KENTUCKY,21,21123,525,37.546417,-85.700768,8,0.409
KENTUCKY,21,21125,127,37.107876,-84.121353,8,0.409
KENTUCKY,21,21129,169.0714286,37.597191,-83.715347,8,0.409
KENTUCKY,21,21135,509,38.529121,-83.386154,8,0.409
KENTUCKY,21,21137,658,37.458092,-84.656685,8,0.409
KENTUCKY,21,21139,169.0714286,37.207054,-88.352119,8,0.409
KENTUCKY,21,21141,169.0714286,36.858292,-86.876534,8,0.409
KENTUCKY,21,21143,169.0714286,37.02346,-88.082954,8,0.409
KENTUCKY,21,21147,169.0714286,36.734928,-84.483467,8,0.409
KENTUCKY,21,21151,735,37.714508,-84.271347,8,0.409
KENTUCKY,21,21155,773,37.553814,-85.275711,8,0.409
KENTUCKY,21,21157,58,36.879532,-88.330841,8,0.409
KENTUCKY,21,21161,1036,38.59478,-83.827805,8,0.409
KENTUCKY,21,21163,315,37.958675,-86.204689,8,0.409
KENTUCKY,21,21165,169.0714286,37.940578,-83.599861,8,0.409
KENTUCKY,21,21167,222,37.816605,-84.870201,8,0.409
KENTUCKY,21,21169,122,36.988255,-85.62413,8,0.409
KENTUCKY,21,21171,2923,36.708645,-85.721657,8,0.409
KENTUCKY,21,21173,718,38.041153,-83.91671,8,0.409
KENTUCKY,21,21175,169.0714286,37.923641,-83.261513,8,0.409
KENTUCKY,21,21177,169.0714286,37.22002,-87.140511,8,0.409
KENTUCKY,21,21179,2428,37.805405,-85.467644,8,0.409
KENTUCKY,21,21181,169.0714286,38.333515,-84.023834,8,0.409
KENTUCKY,21,21183,141,37.48151,-86.843559,8,0.409
KENTUCKY,21,21185,47,38.400127,-85.449821,8,0.409
KENTUCKY,21,21187,585,38.520924,-84.827461,8,0.409
KENTUCKY,21,21189,169.0714286,37.425564,-83.683647,8,0.409
KENTUCKY,21,21191,169.0714286,38.6968,-84.358231,8,0.409
KENTUCKY,21,21195,169.0714286,37.464165,-82.39341,8,0.409
KENTUCKY,21,21199,530,37.103802,-84.579071,8,0.409
KENTUCKY,21,21201,169.0714286,38.514519,-84.051926,8,0.409
KENTUCKY,21,21203,168,37.367149,-84.315201,8,0.409
KENTUCKY,21,21205,314,38.188686,-83.42823,8,0.409
KENTUCKY,21,21207,169.0714286,36.990459,-85.059647,8,0.409
KENTUCKY,21,21209,232,38.290562,-84.586082,8,0.409
KENTUCKY,21,21211,1753,38.214828,-85.199638,8,0.409
KENTUCKY,21,21215,169.0714286,38.03149,-85.317131,8,0.409
KENTUCKY,21,21217,188,37.369278,-85.327095,8,0.409
KENTUCKY,21,21219,333,36.837555,-87.178726,8,0.409
KENTUCKY,21,21221,169.0714286,36.809971,-87.87471,8,0.409
KENTUCKY,21,21223,85,38.617401,-85.334297,8,0.409
KENTUCKY,21,21225,236,37.660667,-87.946053,8,0.409
KENTUCKY,21,21227,144,36.994713,-86.422249,8,0.409
KENTUCKY,21,21229,270,37.753914,-85.176811,8,0.409
KENTUCKY,21,21231,159,36.803047,-84.822197,8,0.409
KENTUCKY,21,21233,138,37.521431,-87.676804,8,0.409
KENTUCKY,21,21235,113,36.756096,-84.14875,8,0.409
KENTUCKY,21,21239,169.0714286,38.046589,-84.739502,8,0.409
MAINE,23,23001,828,44.173962,-70.20311,9,0.559
MAINE,23,23003,607.7142857,46.660446,-68.598045,9,0.559
MAINE,23,23005,607.7142857,43.848991,-70.387283,9,0.559
MAINE,23,23015,607.7142857,44.053829,-69.543457,9,0.559
MAINE,23,23017,607.7142857,44.494881,-70.756424,9,0.559
MAINE,23,23019,1464,45.400414,-68.651039,9,0.559
MAINE,23,23023,607.7142857,43.960644,-69.854591,9,0.559
MAINE,23,23025,607.7142857,45.51012,-69.958916,9,0.559
MAINE,23,23029,607.7142857,45.032558,-67.627098,9,0.559
MARYLAND,24,24001,47.72727273,39.619694,-78.704765,9,0.559
MARYLAND,24,24003,47.72727273,39.00317,-76.605316,9,0.559
MARYLAND,24,24005,270,39.460651,-76.634872,9,0.559
MARYLAND,24,24009,47.72727273,38.538464,-76.566383,9,0.559
MARYLAND,24,24011,47.72727273,38.869499,-75.832077,9,0.559
MARYLAND,24,24013,266,39.558758,-77.018738,9,0.559
MARYLAND,24,24015,47.72727273,39.570572,-75.940735,9,0.559
MARYLAND,24,24017,47.72727273,38.509609,-76.990005,9,0.559
MARYLAND,24,24019,47.72727273,38.470135,-76.024048,9,0.559
MARYLAND,24,24021,1570,39.473858,-77.397636,9,0.559
MARYLAND,24,24023,264,39.53207,-79.273376,9,0.559
MARYLAND,24,24025,259,39.555737,-76.313072,9,0.559
MARYLAND,24,24027,47.72727273,39.251137,-76.9272,9,0.559
MARYLAND,24,24029,175,39.25428,-76.040947,9,0.559
MARYLAND,24,24031,47.72727273,39.136986,-77.199448,9,0.559
MARYLAND,24,24035,47.72727273,39.064384,-76.024658,9,0.559
MARYLAND,24,24037,61,38.302509,-76.607857,9,0.559
MARYLAND,24,24043,5011,39.602375,-77.820854,9,0.559
MARYLAND,24,24045,47.72727273,38.372028,-75.624168,9,0.559
MASSACHUSETTS,25,25003,321.4,42.373989,-73.20182,9,0.559
MASSACHUSETTS,25,25005,357,41.79792,-71.117622,9,0.559
MASSACHUSETTS,25,25011,321.4,42.579788,-72.578941,9,0.559
MASSACHUSETTS,25,25015,321.4,42.339523,-72.650261,9,0.559
MASSACHUSETTS,25,25017,321.4,42.484219,-71.39724,9,0.559
MASSACHUSETTS,25,25021,321.4,42.154781,-71.219597,9,0.559
MASSACHUSETTS,25,25027,59,42.348385,-71.903534,9,0.559
MICHIGAN,26,26001,106,44.684776,-83.593849,8,0.409
MICHIGAN,26,26003,147.5,46.409019,-86.60408,8,0.409
MICHIGAN,26,26005,3423,42.591358,-85.888351,8,0.409
MICHIGAN,26,26007,70,45.034466,-83.625732,8,0.409
MICHIGAN,26,26009,277,44.997673,-85.142647,8,0.409
MICHIGAN,26,26011,370,44.065067,-83.894806,8,0.409
MICHIGAN,26,26015,1727,42.595139,-85.308342,8,0.409
MICHIGAN,26,26017,637,43.704224,-83.989662,8,0.409
MICHIGAN,26,26019,147.5,44.63876,-86.015244,8,0.409
MICHIGAN,26,26021,456,41.954689,-86.412529,8,0.409
MICHIGAN,26,26023,4338,41.915947,-85.059258,8,0.409
MICHIGAN,26,26025,1723,42.246414,-85.005165,8,0.409
MICHIGAN,26,26027,347,41.915398,-85.993988,8,0.409
MICHIGAN,26,26029,53,45.281853,-85.111206,8,0.409
MICHIGAN,26,26033,85,46.300766,-84.56382,8,0.409
MICHIGAN,26,26035,147.5,43.987926,-84.848083,8,0.409
MICHIGAN,26,26037,3260,42.943951,-84.601357,8,0.409
MICHIGAN,26,26041,147.5,45.921268,-86.926254,8,0.409
MICHIGAN,26,26045,655,42.595993,-84.837402,8,0.409
MICHIGAN,26,26047,147.5,45.517941,-84.891045,8,0.409
MICHIGAN,26,26049,399,43.022205,-83.706581,8,0.409
MICHIGAN,26,26051,98,43.990875,-84.38781,8,0.409
MICHIGAN,26,26055,478,44.667889,-85.561348,8,0.409
MICHIGAN,26,26057,12905,43.292656,-84.605057,8,0.409
MICHIGAN,26,26059,4747,41.88744,-84.593262,8,0.409
MICHIGAN,26,26061,147.5,46.898026,-88.687431,8,0.409
MICHIGAN,26,26063,54326,43.833298,-83.018471,8,0.409
MICHIGAN,26,26065,2937,42.597244,-84.373993,8,0.409
MICHIGAN,26,26067,6648,42.944839,-85.074089,8,0.409
MICHIGAN,26,26069,147.5,44.355785,-83.636688,8,0.409
MICHIGAN,26,26073,4737,43.64061,-84.846649,8,0.409
MICHIGAN,26,26075,1297,42.24807,-84.422585,8,0.409
MICHIGAN,26,26077,147.5,42.245358,-85.530556,8,0.409
MICHIGAN,26,26079,147.5,44.684505,-85.089958,8,0.409
MICHIGAN,26,26081,2615,43.03191,-85.549385,8,0.409
MICHIGAN,26,26085,147.5,43.99041,-85.8022,8,0.409
MICHIGAN,26,26087,3983,43.090061,-83.220901,8,0.409
MICHIGAN,26,26089,616,44.929874,-85.810196,8,0.409
MICHIGAN,26,26091,3037,41.894787,-84.06604,8,0.409
MICHIGAN,26,26093,910,42.602917,-83.912224,8,0.409
MICHIGAN,26,26095,147.5,46.470501,-85.543892,8,0.409
MICHIGAN,26,26099,4090,42.696815,-82.929634,8,0.409
MICHIGAN,26,26101,580,44.333389,-86.056465,8,0.409
MICHIGAN,26,26105,771,43.995361,-86.250237,8,0.409
MICHIGAN,26,26107,460,43.640709,-85.324646,8,0.409
MICHIGAN,26,26109,147.5,45.581516,-87.555405,8,0.409
MICHIGAN,26,26111,320,43.645176,-84.387955,8,0.409
MICHIGAN,26,26113,2209,44.337593,-85.093735,8,0.409
MICHIGAN,26,26115,1214,41.928413,-83.537422,8,0.409
MICHIGAN,26,26117,521,43.31068,-85.15255,8,0.409
MICHIGAN,26,26119,130,45.028,-84.126801,8,0.409
MICHIGAN,26,26121,338,43.291382,-86.151978,8,0.409
MICHIGAN,26,26123,3279,43.554417,-85.800705,8,0.409
MICHIGAN,26,26125,147.5,42.660858,-83.385994,8,0.409
MICHIGAN,26,26127,749,43.641048,-86.267357,8,0.409
MICHIGAN,26,26129,122,44.334911,-84.126793,8,0.409
MICHIGAN,26,26133,429,43.989983,-85.325562,8,0.409
MICHIGAN,26,26135,895,44.681877,-84.129417,8,0.409
MICHIGAN,26,26137,147.5,45.020847,-84.599037,8,0.409
MICHIGAN,26,26139,8064,42.959839,-85.996758,8,0.409
MICHIGAN,26,26141,75,45.340496,-83.916824,8,0.409
MICHIGAN,26,26143,147.5,44.334774,-84.611389,8,0.409
MICHIGAN,26,26145,918,43.332756,-84.053062,8,0.409
MICHIGAN,26,26147,3805,42.933559,-82.681175,8,0.409
MICHIGAN,26,26149,2350,41.914433,-85.528038,8,0.409
MICHIGAN,26,26151,13705,43.423763,-82.820633,8,0.409
MICHIGAN,26,26155,1173,42.954014,-84.146629,8,0.409
MICHIGAN,26,26157,2856,43.464199,-83.417236,8,0.409
MICHIGAN,26,26159,214,42.251663,-86.018394,8,0.409
MICHIGAN,26,26161,1861,42.253101,-83.838676,8,0.409
MICHIGAN,26,26165,147.5,44.338558,-85.577118,8,0.409
MINNESOTA,27,27001,258,46.608807,-93.413551,5,0.372
MINNESOTA,27,27003,43,45.273048,-93.247215,5,0.372
MINNESOTA,27,27005,6370,46.934795,-95.671585,5,0.372
MINNESOTA,27,27007,720,47.973892,-94.937408,5,0.372
MINNESOTA,27,27009,4191,45.697716,-93.996597,5,0.372
MINNESOTA,27,27011,286,45.42667,-96.411758,5,0.372
MINNESOTA,27,27013,3024,44.035366,-94.066757,5,0.372
MINNESOTA,27,27015,16001,44.240707,-94.727715,5,0.372
MINNESOTA,27,27017,122,46.591808,-92.675934,5,0.372
MINNESOTA,27,27019,3105,44.821037,-93.79995,5,0.372
MINNESOTA,27,27021,688,46.949688,-94.326866,5,0.372
MINNESOTA,27,27023,1992,45.023445,-95.559219,5,0.372
MINNESOTA,27,27025,392,45.502171,-92.911049,5,0.372
MINNESOTA,27,27027,224,46.89307,-96.489708,5,0.372
MINNESOTA,27,27029,128,47.581181,-95.37989,5,0.372
MINNESOTA,27,27033,19950,44.006912,-95.181503,5,0.372
MINNESOTA,27,27037,12387,44.671185,-93.070602,5,0.372
MINNESOTA,27,27039,5334,44.022327,-92.862267,5,0.372
MINNESOTA,27,27041,2936,45.933483,-95.453354,5,0.372
MINNESOTA,27,27043,4097,43.673874,-93.947815,5,0.372
MINNESOTA,27,27045,10138,43.673962,-92.090004,5,0.372
MINNESOTA,27,27047,3315,43.673832,-93.348846,5,0.372
MINNESOTA,27,27049,15054,44.409893,-92.722778,5,0.372
MINNESOTA,27,27051,513,45.934071,-96.012985,5,0.372
MINNESOTA,27,27053,531,45.004009,-93.475922,5,0.372
MINNESOTA,27,27055,9468,43.671207,-91.495384,5,0.372
MINNESOTA,27,27059,312,45.561291,-93.294579,5,0.372
MINNESOTA,27,27061,98,47.509819,-93.631493,5,0.372
MINNESOTA,27,27063,6871,43.674206,-95.154007,5,0.372
MINNESOTA,27,27065,175,45.944489,-93.293053,5,0.372
MINNESOTA,27,27067,1936,45.152264,-95.005135,5,0.372
MINNESOTA,27,27069,216,48.777855,-96.781548,5,0.372
MINNESOTA,27,27071,43,48.245537,-93.783707,5,0.372
MINNESOTA,27,27073,1337,44.997406,-96.168518,5,0.372
MINNESOTA,27,27077,43,48.768967,-94.901703,5,0.372
MINNESOTA,27,27079,3985,44.373558,-93.727547,5,0.372
MINNESOTA,27,27081,6391,44.412308,-96.268967,5,0.372
MINNESOTA,27,27083,46271,44.413704,-95.840477,5,0.372
MINNESOTA,27,27085,3040,44.823658,-94.272766,5,0.372
MINNESOTA,27,27087,164,47.325687,-95.809151,5,0.372
MINNESOTA,27,27089,43,48.357822,-96.366592,5,0.372
MINNESOTA,27,27091,10269,43.674301,-94.550995,5,0.372
MINNESOTA,27,27093,9559,45.12331,-94.529182,5,0.372
MINNESOTA,27,27095,521,45.937229,-93.629921,5,0.372
MINNESOTA,27,27097,9959,46.013184,-94.269341,5,0.372
MINNESOTA,27,27099,4016,43.672821,-92.751167,5,0.372
MINNESOTA,27,27101,23282,44.022167,-95.763283,5,0.372
MINNESOTA,27,27103,2687,44.35178,-94.246605,5,0.372
MINNESOTA,27,27105,72014,43.67429,-95.753258,5,0.372
MINNESOTA,27,27107,80,47.326427,-96.456375,5,0.372
MINNESOTA,27,27109,9820,44.005356,-92.400154,5,0.372
MINNESOTA,27,27111,5171,46.408409,-95.709938,5,0.372
MINNESOTA,27,27113,434,48.06654,-96.034004,5,0.372
MINNESOTA,27,27115,1982,46.121849,-92.74398,5,0.372
MINNESOTA,27,27117,24994,44.023048,-96.258659,5,0.372
MINNESOTA,27,27119,627,47.776031,-96.406128,5,0.372
MINNESOTA,27,27121,6511,45.586067,-95.444511,5,0.372
MINNESOTA,27,27125,3613,47.871975,-96.095612,5,0.372
MINNESOTA,27,27127,43693,44.402363,-95.254135,5,0.372
MINNESOTA,27,27129,27713,44.726246,-94.948853,5,0.372
MINNESOTA,27,27131,2246,44.354313,-93.296593,5,0.372
MINNESOTA,27,27133,65609,43.674866,-96.253044,5,0.372
MINNESOTA,27,27135,1667,48.775753,-95.805252,5,0.372
MINNESOTA,27,27137,370,47.604683,-92.469673,5,0.372
MINNESOTA,27,27139,2826,44.647526,-93.540398,5,0.372
MINNESOTA,27,27141,5740,45.44286,-93.774353,5,0.372
MINNESOTA,27,27143,5815,44.580513,-94.233833,5,0.372
MINNESOTA,27,27145,43900,45.55191,-94.612015,5,0.372
MINNESOTA,27,27147,943,44.022381,-93.226173,5,0.372
MINNESOTA,27,27149,14605,45.586128,-96.00164,5,0.372
MINNESOTA,27,27151,4872,45.282852,-95.678848,5,0.372
MINNESOTA,27,27153,4886,46.070499,-94.898598,5,0.372
MINNESOTA,27,27155,2114,45.772022,-96.472267,5,0.372
MINNESOTA,27,27157,5296,44.284283,-92.229431,5,0.372
MINNESOTA,27,27159,408,46.585804,-94.970901,5,0.372
MINNESOTA,27,27161,4357,44.022102,-93.587227,5,0.372
MINNESOTA,27,27163,304,45.031902,-92.885887,5,0.372
MINNESOTA,27,27165,3583,43.978237,-94.614136,5,0.372
MINNESOTA,27,27167,422,46.357922,-96.469131,5,0.372
MINNESOTA,27,27169,5772,43.987083,-91.77948,5,0.372
MINNESOTA,27,27171,6765,45.172611,-93.962563,5,0.372
MINNESOTA,27,27173,5145,44.716858,-95.869148,5,0.372
MISSOURI,29,29001,1542,40.190548,-92.600853,5,0.372
MISSOURI,29,29003,920.8636364,39.982914,-94.80191,5,0.372
MISSOURI,29,29005,920.8636364,40.433395,-95.426331,5,0.372
MISSOURI,29,29007,6956,39.216579,-91.843079,5,0.372
MISSOURI,29,29009,2186,36.711143,-93.827011,5,0.372
MISSOURI,29,29011,3009,37.502056,-94.347366,5,0.372
MISSOURI,29,29013,3545,38.256817,-94.338951,5,0.372
MISSOURI,29,29015,408,38.294647,-93.290962,5,0.372
MISSOURI,29,29017,888,37.323887,-90.026825,5,0.372
MISSOURI,29,29019,1086,38.990292,-92.309021,5,0.372
MISSOURI,29,29021,920.8636364,39.659847,-94.809669,5,0.372
MISSOURI,29,29023,920.8636364,36.714886,-90.407028,5,0.372
MISSOURI,29,29025,1627,39.656204,-93.98307,5,0.372
MISSOURI,29,29027,547,38.836388,-91.923279,5,0.372
MISSOURI,29,29029,920.8636364,38.025299,-92.764938,5,0.372
MISSOURI,29,29031,4491,37.384762,-89.684776,5,0.372
MISSOURI,29,29033,920.8636364,39.43119,-93.508728,5,0.372
MISSOURI,29,29037,1480,38.648956,-94.354698,5,0.372
MISSOURI,29,29039,197,37.724049,-93.857857,5,0.372
MISSOURI,29,29041,2208,39.515312,-92.963463,5,0.372
MISSOURI,29,29043,375,36.968159,-93.190353,5,0.372
MISSOURI,29,29045,920.8636364,40.411083,-91.740829,5,0.372
MISSOURI,29,29047,4408,39.311569,-94.420128,5,0.372
MISSOURI,29,29049,199,39.601242,-94.404701,5,0.372
MISSOURI,29,29051,256,38.504276,-92.28051,5,0.372
MISSOURI,29,29053,135,38.844337,-92.809441,5,0.372
MISSOURI,29,29055,920.8636364,37.977402,-91.305061,5,0.372
MISSOURI,29,29057,2269,37.431808,-93.850365,5,0.372
MISSOURI,29,29059,829,37.681061,-93.023888,5,0.372
MISSOURI,29,29061,222,39.961399,-93.985054,5,0.372
MISSOURI,29,29063,3218,39.892097,-94.404625,5,0.372
MISSOURI,29,29065,689,37.606632,-91.507904,5,0.372
MISSOURI,29,29067,920.8636364,36.93259,-92.499077,5,0.372
MISSOURI,29,29071,2206,38.412914,-91.072594,5,0.372
MISSOURI,29,29073,1948,38.439423,-91.508583,5,0.372
MISSOURI,29,29075,2735,40.210907,-94.409431,5,0.372
MISSOURI,29,29077,2007,37.257969,-93.342285,5,0.372
MISSOURI,29,29079,272,40.114094,-93.565163,5,0.372
MISSOURI,29,29081,294,40.35479,-93.992241,5,0.372
MISSOURI,29,29083,1560,38.386326,-93.793495,5,0.372
MISSOURI,29,29085,424,37.941429,-93.32048,5,0.372
MISSOURI,29,29087,355,40.096615,-95.212029,5,0.372
MISSOURI,29,29089,1149,39.143608,-92.697136,5,0.372
MISSOURI,29,29091,1487,36.77393,-91.886765,5,0.372
MISSOURI,29,29093,920.8636364,37.555004,-90.7733,5,0.372
MISSOURI,29,29095,920.8636364,39.008076,-94.347626,5,0.372
MISSOURI,29,29097,2199,37.203518,-94.340477,5,0.372
MISSOURI,29,29099,120,38.265034,-90.539314,5,0.372
MISSOURI,29,29101,433,38.74379,-93.806007,5,0.372
MISSOURI,29,29103,5661,40.127583,-92.148689,5,0.372
MISSOURI,29,29105,574,37.659321,-92.591042,5,0.372
MISSOURI,29,29107,6030,39.066032,-93.782181,5,0.372
MISSOURI,29,29109,920.8636364,37.106281,-93.832916,5,0.372
